sodium acid phosphate,sodium acid phosphate,sodium chloride,"Sodium chloride, powder {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.82964855
pork cured with,pork cured with,meat with bone,"Meat with bone, chicken, for processing",0.6979472
sriracha sauce,sriracha sauce,soy sauce,"Soy sauce, prepacked, at plant",0.826364
lactic citric acid,lactic citric acid,phosphoric acid,"Phosphoric acid, industrial grade, without water, in 85% solution state {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.8295857
frying-oil,frying-oil,rapeseed oil,"Rapeseed oil, at plant",0.7936737
breading is set in vegetable oil,breading is set in vegetable oil,combined oil mix of olive oil and seeds oil,"Combined oil (mix of olive oil and seeds oil), at plant",0.7374657
sterilised-semi-skimmed-milk,sterilised-semi-skimmed-milk,semi skimmed milk,"Semi-skimmed milk, pasteurisation, from raw milk to semi-skimmed milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.93110865
neufchatel cheese,neufchatel cheese,cheese,"Cheese, buche, from goat's milk, at plant",0.88619727
rice meal,rice meal,soybean meal,"Soybean meal, metals back to soil, at oil mill",0.8393276
italian extra virgin olive oil,italian extra virgin olive oil,extra virgin olive oil,"Extra Virgin Olive Oil, consumption mix",0.9557702
hydrolyzed yeast protein,hydrolyzed yeast protein,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.7574195
acetylated tartaric acid esters of mono- diglycerides,acetylated tartaric acid esters of mono- diglycerides,phosphoric acid,"Phosphoric acid, industrial grade, without water, in 85% solution state {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.72094786
mixed-fruit,mixed-fruit,mixed fruits juice,"Mixed fruits juice, reconstituted from a concentrate, multivitamin, at plant",0.89951915
polyquaternium-7,polyquaternium-7,sulphiting 2,"Sulphiting (2), from must, for white wine in an individual cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.65597916
bacon bits,bacon bits,pork sausages,"Pork sausages, for canned salt-cured pork belly with lentils",0.5834402
corn vinegar,corn vinegar,corn glucose syrup,"Corn glucose syrup, at plant (adapted from WFLDB)",0.7539133
arginine,arginine,glutamate,Glutamate,0.55663776
non-gmo citric acid,non-gmo citric acid,peracetic acid,"Peracetic acid, at plant",0.7001768
e440i,e440i,ddgs,"DDGS, from corn, at plant",0.2831275
expeller pressed sunflower oil expeller pressed safflower oil,expeller pressed sunflower oil expeller pressed safflower oil,rapeseed oil,"Rapeseed oil, at plant",0.7939745
allantoin,allantoin,soybean lecithin br,"Soybean lecithin BR, crushing in France, animal feed, at french mill, average",0.41457045
hater,hater,chick peas,"Chick peas, consumption mix",0.32756552
l-arginine,l-arginine,dummy recycling 10 l steel can,[Dummy] Recycling 10 L steel can,0.49141082
applewood smoke flavor,applewood smoke flavor,barbecue sauce,"Barbecue sauce, prepacked, at plant",0.49480665
phosphorus,phosphorus,inorganic nitrogen fertiliser,"Inorganic nitrogen fertiliser, as N {RER}| nutrient supply from monoammonium phosphate | Cut-off, S - Copied from Ecoinvent",0.70855564
whole-grain-buckwheat-flour,whole-grain-buckwheat-flour,buckwheat flour,"Buckwheat flour, at industrial mill",0.8680028
nondairy creamer,nondairy creamer,coconut milk or coconut cream,"Coconut milk or coconut cream, at plant",0.6403194
spirit-and-white-wine-vinegar,spirit-and-white-wine-vinegar,white wine,"White wine, consumption mix",0.8182378
rice-from-italy,rice-from-italy,wastewater from maize starch production glo market for cut off,"Wastewater from maize starch production {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.6508545
spice extractives paprika,spice extractives paprika,pepper,"Pepper, green, peeled, at processing",0.60328764
grade a pasteurized skimmed milk cream,grade a pasteurized skimmed milk cream,skimmed milk,"Skimmed milk, pasteurisation, from raw milk to skimmed milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.8113809
kombucha,kombucha,yogurt,"Yogurt, from cow milk {GLO}| market for | Cut-off, U - Copied from Ecoinvent",0.5430183
potassium lodide,potassium lodide,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.6606071
hominy,hominy,chili,"Chili, peeled, at processing",0.51504797
lemon oil,lemon oil,coconut oil,"Coconut oil, refined {PH}| coconut oil refinery operation | Cut-off, U - Adapted from Ecoinvent",0.829113
cumcumber-or-gherkin,cumcumber-or-gherkin,dummy gherkin,"[Dummy] Gherkin, pickled in vinegar, at plant",0.56626064
alfalfa grass,alfalfa grass,alfalfa,"Alfalfa, conventional, for dehydration, animal feed, at farm gate, production",0.8780152
sprouted flax seed,sprouted flax seed,sesame seed,"Sesame seed, consumption mix",0.779088
pectina,pectina,sulphiting,"Sulphiting, from white wine, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of white wine (POUi)",0.5084676
yogurt flavored coating,yogurt flavored coating,yogurt,"Yogurt, from cow milk {GLO}| market for | Cut-off, U - Copied from Ecoinvent",0.75872964
seasalt,seasalt,salt,Salt,0.5673288
butylphenyl methylpropional,butylphenyl methylpropional,yeasting,"Yeasting, from must, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.52627087
barley-extract,barley-extract,wheat bran,"Wheat bran, at industrial mill",0.64322245
hydrogenated rapeseed cottonseed soybean oils,hydrogenated rapeseed cottonseed soybean oils,cottonseed oil,"Cottonseed oil, crude {GLO}| market for | Cut-off, U - Copied from Ecoinvent",0.85267544
chunk light tuna,chunk light tuna,tuna,"Tuna, fillet, raw, at processing",0.68727
e451ii,e451ii,enzym addition,"Enzym addition, from grape, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 kg of grape (POUi)",0.1769001
e555,e555,escaroles,"Escaroles, peeled, at processing",0.28155264
sorbate,sorbate,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.59236664
penne,penne,pasta,"Pasta, dried, from durum wheat, at plant",0.72431725
cerelose,cerelose,devatting,"Devatting, from grape pomace before pressing, for red wine in a cooperative cellar, French production mix, at plant, 1 kg of grape pomace before pressing (POUi)",0.38064978
oyster sauce,oyster sauce,curry sauce,"Curry sauce, prepacked, at plant",0.7747037
spices paprika turmeric,spices paprika turmeric,coriander,"Coriander, consumption mix",0.6857266
dark chicken,dark chicken,dark chocolate,"Dark chocolate, at plant",0.74359816
sweet potato starch,sweet potato starch,sweet potato,"Sweet potato, consumption mix",0.92078716
must,must,fresh sausages case ready,"Fresh sausages case ready, Pork meat and ingredients, Fresh sausages case ready, industrial production, French production, at plant, 1 kg of fresh sausage case ready (PDi)",0.32219207
pyridoxine hci,pyridoxine hci,potassium bitartrate,"Potassium bitartrate, at plant",0.54283965
carragenina,carragenina,piquette extraction,"Piquette extraction, grape pomace silaged, 3 to 8 %vol, water scattering, French production mix, at plant, 1 L piquette (POUi)",0.3835205
soy lecithin,soy lecithin,escaroles,"Escaroles, peeled, at processing",0.4185008
partially hydrogenated palm kernel palm oils,partially hydrogenated palm kernel palm oils,palm oil,"Palm oil, refined, consumption mix",0.7916537
bison,bison,beef cattle,"Beef cattle, national average, at farm gate",0.5924403
gulf shrimp,gulf shrimp,shrimp,"Shrimp, fillet, raw, frozen at processing",0.8096361
whole milk nonfat milk solids,whole milk nonfat milk solids,milk,"Milk, whole, pasteurised, at plant",0.8787826
pasteurized milk cream cheese culture,pasteurized milk cream cheese culture,fresh cream cheese,"Fresh cream cheese, plain, around 3% fat, at plant",0.81217545
fully-hydrogenated-vegetable-fat,fully-hydrogenated-vegetable-fat,vegetable fat margarine type,"Vegetable fat (margarine type), 70% fat, unsalted, at plant",0.7788009
air popped popcorn,air popped popcorn,compressed air,"Compressed air, 600 kPa gauge {RER}| market for compressed air, 600 kPa gauge | Cut-off, S - Copied from Ecoinvent",0.59362984
dry egg yolk,dry egg yolk,egg yolk,"Egg yolk, raw, at plant",0.9056493
pasteurized milk cheese culture,pasteurized milk cheese culture,milk,"Milk, whole, pasteurised, at plant",0.7814527
forest-berries,forest-berries,raspberries,"Raspberries, peeled, at processing",0.6159278
calcium carrageenan,calcium carrageenan,calcium chloride rer soda production,"Calcium chloride {RER}| soda production, solvay process | Cut-off, S - Copied from Ecoinvent",0.64529794
fire roasted corn,fire roasted corn,maize grain dried,"Maize grain dried, conventional, stored and transported, processing",0.6243501
finely-ground-durum-wheat,finely-ground-durum-wheat,durum wheat,"Durum wheat, semolina, at plant",0.8233043
modified-cognac,modified-cognac,brandy,"Brandy, consumption mix",0.55881107
hydrolyzed soy corn proteins,hydrolyzed soy corn proteins,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.8634488
hardwood smoke,hardwood smoke,wood chips,"Wood chips, mixed, for brandy production from industry, u=40%, at plant",0.5638265
blackcurrant-flavouring,blackcurrant-flavouring,currant,"Currant, peeled, at processing",0.6098191
cabernet-franc,cabernet-franc,white wine,"White wine, consumption mix",0.51492685
isolated pea product,isolated pea product,waste polyethylene polypropylene product row market for waste polyethylene polypropylene product cut off,"Waste polyethylene/polypropylene product {RoW}| market for waste polyethylene/polypropylene product | Cut-off, S - Copied from Ecoinvent",0.55405563
active yogurt cultures lactobacillus bulgaricus streptococcus thermophilus,active yogurt cultures lactobacillus bulgaricus streptococcus thermophilus,yogurt,"Yogurt, from cow milk {GLO}| market for | Cut-off, U - Copied from Ecoinvent",0.6628372
beet root powder,beet root powder,sugar beet roots,"Sugar beet roots, conventional, national average, animal feed, at farm gate, production",0.77774465
dry malt,dry malt,dry sausages,"Dry sausages, pork meat, Dry sausages, industrial production, French production, at plant, 1 kg of dry sausages product (PDi)",0.6973596
bicarbonato de amonio,bicarbonato de amonio,sulphiting,"Sulphiting, from white wine, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of white wine (POUi)",0.47997987
jojoba,jojoba,grapeseed,"Grapeseed, dry at distillerie",0.6813344
natural artificial maple flavor,natural artificial maple flavor,natural gas,"Natural gas, high pressure {Europe without Switzerland}| market group for | Cut-off, S - Copied from Ecoinvent",0.65795225
pork flavor,pork flavor,pork sausages,"Pork sausages, for canned salt-cured pork belly with lentils",0.7476116
grain alcohol,grain alcohol,maize grain,"Maize grain, consumption mix",0.71020836
dry honey,dry honey,honey,"Honey, at plant",0.7923599
browned in vegetable oil,browned in vegetable oil,combined oil mix of olive oil and seeds oil,"Combined oil (mix of olive oil and seeds oil), at plant",0.74663734
niacin iron,niacin iron,calcium chloride rer soda production,"Calcium chloride {RER}| soda production, solvay process | Cut-off, S - Copied from Ecoinvent",0.5308686
m-inositol,m-inositol,glutamate,Glutamate,0.43902916
sodium silico aluminate,sodium silico aluminate,sodium chloride,"Sodium chloride, powder {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.76459664
soy mono- diglyceride,soy mono- diglyceride,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.6856622
wheat flour with niacin,wheat flour with niacin,wheat flour,"Wheat flour, at industrial mill",0.8457594
sprouted pumpkin seeds,sprouted pumpkin seeds,pumpkin,"Pumpkin, peeled, at processing",0.7211848
green-tea-from-china,green-tea-from-china,tea,"Tea, dried, consumption mix",0.72774756
sauteed mushrooms,sauteed mushrooms,mushroom,"Mushroom, peeled, at processing",0.6912612
chromium-nicotinate,chromium-nicotinate,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.6203825
whole grain yellow corn meal,whole grain yellow corn meal,maize grain,"Maize grain, consumption mix",0.7654907
beef-tripe,beef-tripe,beef,"Beef, food grade offal, at slaughterhouse (adapted from WFLDB)",0.84756094
dry molasses,dry molasses,molasses,"Molasses, from sugar beet, animal feed, at plant",0.81119865
dough improver,dough improver,rye flour,"Rye flour, at industrial mill",0.53591824
jicama,jicama,avocado,"Avocado, peeled and pitted, at processing",0.5925242
onion powder garlic powder,onion powder garlic powder,garlic,"Garlic, consumption mix",0.7678073
honeydew-melon,honeydew-melon,peach,"Peach, pitted, at processing",0.6333272
e470ai,e470ai,ddgs,"DDGS, from corn, at plant",0.26068828
yellow pea flour,yellow pea flour,maize flour,"Maize flour, at industrial mill",0.7302206
fairy-ring-mushroom,fairy-ring-mushroom,mushroom,"Mushroom, peeled, at processing",0.74919707
ethoxylated monodiglycerides,ethoxylated monodiglycerides,peracetic acid,"Peracetic acid, at plant",0.47930732
cardoon,cardoon,celeriac,"Celeriac, peeled, at processing",0.574324
roasted poblano peppers,roasted poblano peppers,chili,"Chili, peeled, at processing",0.69308287
sodium benzoate calcium disodium edta as preservatives,sodium benzoate calcium disodium edta as preservatives,sodium chloride,"Sodium chloride, powder {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.8151043
e452ii,e452ii,dummy tables,"[Dummy] Tables, at plant",0.19400541
hoisin sauce,hoisin sauce,soy sauce,"Soy sauce, prepacked, at plant",0.83889836
harina de arroz,harina de arroz,quinoa fr,"Quinoa FR, conventional, at farm gate",0.47383982
pork broth with natural flavorings,pork broth with natural flavorings,meat with bone,"Meat with bone, chicken, for processing",0.69222
nameko,nameko,mushroom,"Mushroom, peeled, at processing",0.54207563
vidalia onion,vidalia onion,onions,"Onions, peeled, at processing",0.7479372
himalayan pink sea salt,himalayan pink sea salt,salt,Salt,0.74022734
monk fruit concentrate,monk fruit concentrate,frozen concentrated pineapple juice,"Frozen concentrated pineapple juice, consumption mix",0.6204132
rice enriched with iron,rice enriched with iron,meat with bone,"Meat with bone, chicken, for processing",0.6225502
red-apple,red-apple,apple juice,"Apple juice, industrial production, at plant, NFC, 1L",0.7537185
garlic power,garlic power,garlic,"Garlic, consumption mix",0.7589491
disodium 5,disodium 5,npk 15 15 15 with 15 n,"NPK (15-15-15) (with 15% N, 15% P2O5, 15% K2O), at plant (adapted from WFLDB)",0.687423
